Marca,Modelo,Ano,Motor,Transmissão,Homologação do Fluido,Quantidade de fluído,Filtro da transmissão,Conexão da máquina de troca de fluidos,Imagem Conector,Imagem Local da Conexao ,Video Procedimento,Link,FALSE
MERCEDES-BENS,CLASSE - C,2011-2018,L4 1.6L 1.8L 2.0L V6 3.0L 3.5L 4.0L V8 6.2L 6.3L,722.9 / W7X550,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1330,TRUE
MERCEDES-BENS,CLS,2011-2017,L4 2.0L 2.2L V6 3.0L 3.5L V8 4.6L 5.5L,722.9 / W7X700,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1331,TRUE
MERCEDES-BENS,CLASSE - E,2002-2010,L4 1.6L 1.8L 2.0L 2.2L V6 2.5L 3.0L 3.5L V8 4.6L 5.5L 6.3L,722.9 / W7X700 / HK7C700,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/681,TRUE
MERCEDES-BENS,CLASSE - E,2011-2014,L4 1.6L 1.8L 2.0L 2.2L V6 2.5L 3.0L 3.5L V8 4.6L 5.5L 6.3L,722.9 / W7X700 / HK7C700,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1332,TRUE
MERCEDES-BENS,CLASSE - S,2005-2010,V8 4.7L 5.5L  V12 6.0L 6.2L,722.9 / W7X700 / HK7C700,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/704,TRUE
MERCEDES-BENS,CLASSE - S,2011-2018,V8 4.7L 5.5L  V12 6.0L 6.2L,722.9 / W7X700 / HK7C700,Homologação MB 23 6,"Parcial (Carter): 5,8 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: A222 277 20 00,Conector A28 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1336,TRUE
MERCEDES-BENS,CLASSE - A,2013-2018,L4 1.6L 2.0L,724.0 / K7A240 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1235,TRUE
MERCEDES-BENS,CLASSE - A,2019-2024,L4 2.0L (A35 / A200 / A250),724.0 / K7A240 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1236,TRUE
MERCEDES-BENS,CLASSE - B,2012-2019,L4 1.6L T,724.0 / K7A240 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/650,TRUE
MERCEDES-BENS,CLA,2014-2019,L4 1.6L 2.0L,724.0 / K7A350 / K7X400 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/667,TRUE
MERCEDES-BENS,CLA,2020-2024,L4 2.0L  250,724.0 / K7A350 / K7X400 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1232,TRUE
MERCEDES-BENS,GLA,2014-2019,L4 1.6L 2.0L 2.2L,724.0 / K7X400 - 7GDCT,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,0 LITROS","OEM: 246 377 23 00
246 377 2400",Conector A88 / A78,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/686,TRUE
MERCEDES-BENS,CLA,2020-2024,L4 2.0L 35 AMG  L4 2.0L 45 S AMG,724.1 / 8G-DCT,Homologação MB 23 6,"Parcial (Carter): 4,8 LITROS
Total para Nível: 5,6 LITROS
Diálise: 7,0 LITROS","OEM: A 247 377 540 1
A2473701705
A 247 370 160 5
A 246 377 230 0",Conector A838 / A88,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1234,TRUE
MERCEDES-BENS,CLASSE - A,2019-2024,L4 2.0L (A45 AMG),724.1 / 8G-DCT,Homologação MB 23 6,"Parcial (Carter): 4,8 LITROS
Total para Nível: 5,6 LITROS
Diálise: 7,0 LITROS","OEM: A 247 377 540 1
A2473701705
A 247 370 160 5
A 246 377 230 0",Conector A838 / A88,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1237,TRUE
MERCEDES-BENS,CLASSE - V,2017-2021,L4 2.0L,725.0 / HW9X500,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/718,TRUE
MERCEDES-BENS,CLS,2018-2021,L4 2.0L V8 4.0L,725.0 / HW9X500,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/678,TRUE
MERCEDES-BENS,R50,2018-2021,V6 1.6L,725.0 / HW9X700,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/700,TRUE
MERCEDES-BENS,CLASSE - S,2014-2020,L4 2.0L L6 2.9L 3.0L V6 3.0L V8 4.0L 4.6L V12 6.0L,725.0 / K9X900 - W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/705,TRUE
MERCEDES-BENS,CLS,2014-2018,L4 2.0L 2.2L V6 3.0L 3.5L V8 4.6L,725.0 / W9X400 - W9X500,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/677,TRUE
MERCEDES-BENS,CLASSE - GL,2015-2020,V6 3.0L V8 4.0L 4.6L,725.0 / W9X400 - W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/684,TRUE
MERCEDES-BENS,GLC,2015-2020,L4 1.5L 1.6L 2.0L 2.2L L6 3.0L V6 3.0L,725.0 / W9X500 - HW9X500,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/688,TRUE
MERCEDES-BENS,CLASSE - E,2015-2024,L4 1.6L 2.0L 2.2L L6 2.9L V6 3.0L 3.5L V8 4.6L,725.0 / W9X500 - K9X900,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/682,TRUE
MERCEDES-BENS,GLE,2015-2024,L4 2.2L V6 3.0L V8 4.6L 5.5L,725.0 / W9X500 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/690,TRUE
MERCEDES-BENS,CLASSE - C,2017-2024,L4 1.5L 1.6L 2.0L V6 3.0L V8 4.0L,725.0 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/662,TRUE
MERCEDES-BENS,CLASSE - ML,2014-2018,L4 2.2L V6 3.0L,725.0 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/697,TRUE
MERCEDES-BENS,GT-4,2018-2018,L6 2.9L V6 3.0L V8 4.0L,725.0 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/693,TRUE
MERCEDES-BENS,SL,2015-2022,V6 3.0L V8 4.6L 5.5L V12 6.0L 6.3L,725.0 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/709,TRUE
MERCEDES-BENS,SLK,2015-2020,L4 1.6L 2.0L 2.2L V6 3.0L,725.0 / W9X700,Homologação MB 23 6,"Parcial (Carter): 4,5 LITROS
Total para Nível: 10,2 LITROS
Diálise: 12,0 LITROS",OEM: A725 2703707,Conector A77 / A24,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/713,TRUE
MERCEDES-BENS,GT,2014-2018,V8 4.0L,7DCL750,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/692,TRUE
MERCEDES-BENS,SLS,2010-2014,V8 6.3L,7DCL750,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/715,TRUE
MERCEDES-BENS,CLA,2020-2024,L4 1.3L T,7DCT300,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1233,TRUE
MERCEDES-BENS,CLASSE - A,2019-2024,L4 1.3L,7DCT300,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1238,TRUE
MERCEDES-BENS,GLA,2019-2024,L4 1.3L,7DCT300,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/687,TRUE
MERCEDES-BENS,GLB,2019-2024,L4 1.3L T,7DCT300,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1153,TRUE
MINI,CABRIO,2003-2016,L4 1.6L 2.0L  - (ONE / COOPER / COOPER S / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1242,
MINI,CLUBMAN,2007-2015,L4 1.6L - (COOPER / COOPER S / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1246,
MINI,COOPER,2001-2017,L4 1.6L  2.0L - (COOPER / COOPER S / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/728,
MINI,COUNTRYMAN,2010-2017,L4 1.6L - (COOPER / COOPER S / ALL4 / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/724,
MINI,COUPÉ,2011-2015,L4 1.6L - (COOPER / COOPER S / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1351,
MINI,ONE,2001-2014,L4 1.6L - (ONE R50 / ONE R56),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1352,
MINI,PACEMAN,2012-2017,L4 1.6L - (COOPER / COOPER S / ALL4 / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1353,
MINI,ROADSTER,2011-2015,L4 1.6L - (COOPER / COOPER S / JCW),09G / GA6F21WA / TF60SN,Homologação JWS 330 9,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 24347 566 358,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1354,
MINI,CABRIO,2015-2022,L3 1.5L L4 2.0L - (COOPER / JCW),7DCT300,Homologação DCTF-2,"Total para Nível: 4,5 LITROS",Não possui acesso ao filtro.,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1243,
MINI,CLUBMAN,2015-2022,L3 1.5L  L4 2.0L - (COOPER / COOPER S),7DCT300,Homologação DCTF-2,"Total para Nível: 4,50 LITROS",Não possui acesso ao filtro.,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1347,
MINI,COOPER,2017-2025,L3 1.5L L4 2.0L - (COOPER / COOPER S),7DCT300,Homologação DCTF-2,"Total para Nível: 4,5 LITROS",Não possui acesso ao filtro.,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/730,
MINI,COUNTRYMAN,2017-2025,L3 1.5L - (COOPER / COOPER S / ALL4),7DCT300,Homologação DCTF-2,"Total para Nível: 4,5 LITROS",Não possui acesso ao filtro.,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1241,
MINI,COUNTRYMAN,2017-2025,L4 2.0L - (COOPER S / ALL4 / JCW),GA8F22AW / TG81LS / AWF8F45,Homologação BMW 83 22,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",Não possui acesso ao filtro.,Conector A67,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1239,
MINI,CLUBMAN,2015-2022,L4 2.0L - (COOPER S / JCW / ALL4),GA8F22AW / TG81LS / AWF8F45 (8 SP F/4WD,Homologação BMW 83 22,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",Não possui acesso ao filtro.,Conector A67,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1245,
MINI,CLUBMAN,2015-2022,L4 2.0L - (COOPER S / JCW / ALL4),GA8G45AW / AWF8G45,Homologação BMW 83 22,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",Não possui acesso ao filtro.,Conector A107,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1345,
MINI,COOPER,2017-2025,L4 2.0L - (JCW),GA8G45AW / AWF8G45,Homologação BMW 83 22,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",Não possui acesso ao filtro.,Conector A107,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/729,
MINI,COUNTRYMAN,2017-2025,L4 2.0L - (COOPER S / ALL4 / JCW),GA8G45AW / AWF8G45,Homologação BMW 83 22,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",Não possui acesso ao filtro.,Conector A107,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1350,
MINI,CABRIO,2015-2022,L3 1.5L L4 2.0L - (COOPER / COOPER S / JCW),TF72SC / AWF6F25 / GA6F21AW,Homologação BMW 83 22,"Parcial (Carter): 3,4 LITROS
Total para Nível: 6,3 LITROS
Diálise: 8,0 LITROS",Não possui acesso ao filtro.,Conector A67,,https://drive.google.com/file/d/1KE6myoZkoXGpi1BAHYj_A0fOTTbKqyGy/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1244,
MINI,CLUBMAN,2015-2022,L3 1.5L  L4 2.0L - (COOPER / COOPER S),TF72SC / AWF6F25 / GA6F21AW,Homologação BMW 83 22,"Parcial (Carter): 3,4 LITROS
Total para Nível: 6,3 LITROS
Diálise: 8,0 LITROS",Não possui acesso ao filtro.,Conector A67,,https://drive.google.com/file/d/1KE6myoZkoXGpi1BAHYj_A0fOTTbKqyGy/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1346,
MINI,COOPER,2001-2017,L3 1.5L L4 2.0L - (COOPER / COOPER S / JCW),TF72SC / AWF6F25 / GA6F21AW,Homologação BMW 83 22,"Parcial (Carter): 3,4 LITROS
Total para Nível: 6,3 LITROS
Diálise: 8,0 LITROS",Não possui acesso ao filtro.,Conector A67,,https://drive.google.com/file/d/1KE6myoZkoXGpi1BAHYj_A0fOTTbKqyGy/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1348,
MINI,COUNTRYMAN,2017-2025,L3 1.5L - (COOPER / COOPER S / ALL4),TF72SC / AWF6F25 / GA6F21AW,Homologação BMW 83 22,"Parcial (Carter): 3,4 LITROS
Total para Nível: 6,3 LITROS
Diálise: 8,0 LITROS",Não possui acesso ao filtro.,Conector A67,,https://drive.google.com/file/d/1KE6myoZkoXGpi1BAHYj_A0fOTTbKqyGy/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1349,
MITSUBISHI,PAJERO  IO - TR4,1999-2015,L4 1.8L  L4 2.0L,0372LE,Homologação SP III,"Parcial (Carter): 4,0 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 7799076006513,Conector Universal,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1020,TRUE
MITSUBISHI,L200,2000-2008,L4 2.5L 2.8L,0372LE / 0371LE / V4AW2,Homologação SP III,"Parcial (Carter): 4,0 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 0K015-19-815,Conector Universal,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/999,TRUE
MITSUBISHI,LANCER RALIART / EVOLUTION,2010-2016,L4 2.0L T,6DCT470 / MPS6,Homologação DIA QUEEN SSTF-1,"Parcial (Carter): 5,5 LITROS
Total para Nível: 7,7 LITROS
Diálise: 9,5 LITROS",OEM: 1589 089,Conector A69,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/743,TRUE
MITSUBISHI,L200 TRITON,2017-2021,L4 2.4L,A750F / V5AWF,Homologação DIA QUEEN ATF PA,"Parcial (Carter): 4,0 LITROS
Total para Nível: 11,0 LITROS
Diálise: 13,0 LITROS",OEM: 35330-60050,Conector Universal,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1002,TRUE
MITSUBISHI,PAJERO SPORT (2),2019-2024,L4 2.4L,AA80E / V8AWG / R8AWG,Homologação ATF MA-1,"Parcial (Carter): 4,5 LITROS
Total para Nível: 12,8 LITROS
Diálise: 14,5 LITROS",OEM: 28044032,Conector A54 / universal,,https://drive.google.com/file/d/1000Te9FhyFo2iRKJoaQZ30iTJgH5Sx4p/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1100,TRUE
MITSUBISHI,L200 TRITON,2021-2024,L4 2.4L,AC60E / AC60F,Homologação MITSUBISHI ATF PA ou DIA QUEEN ATF PA,"Parcial (Carter): 4,0 LITROS
Total para Nível: 9,6 LITROS
Diálise: 12,0 LITROS",OEM: 35330-71010,Conector Universal,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1122,TRUE
MITSUBISHI,ECLIPSE,1991-1999,L4 2.0L,F4A22 / F4A42 / W4A33-1,Homologação SP III,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,9 LITROS
Diálise: 10,0 LITROS",OEM: 46321-38010,Conector Universal,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/736,TRUE
MITSUBISHI,3000 GT,1991-1999,V6 3.0L,F4A33-1,Homologação SP III,,OEM: 46321-38010,Conector A87,,https://drive.google.com/file/d/1AvvSMJ1YPMeUgteLMgffGPVVbexASYc-/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/731,TRUE
MITSUBISHI,AIRTREK,2001-2008,L4 2.4L,F4A42,Homologação SP III,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,9 LITROS
Diálise: 10,0 LITROS",Não possui acesso ao filtro.,Conector Universal,,https://drive.google.com/file/d/1aSjefTDNIZC0kSeahMeU_tPMBhgtThzj/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/732,TRUE
MITSUBISHI,GALANT,1998-2005,L4 2.0L  V6 2.5L,F4A42,Homologação SP III,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,9 LITROS
Diálise: 10,0 LITROS",NÃO POSSUI ACESSO AO FILTRO,Conector Universal,,https://drive.google.com/file/d/1aSjefTDNIZC0kSeahMeU_tPMBhgtThzj/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/739,TRUE
MITSUBISHI,SPACE WAGON,1994-2004,L4 2.4L,F4A42,Homologação SP III,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,9 LITROS
Diálise: 10,0 LITROS",Não possui acesso ao filtro.,Conector Universal,,https://drive.google.com/file/d/1aSjefTDNIZC0kSeahMeU_tPMBhgtThzj/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1344,TRUE
MITSUBISHI,GRANDIS,2003-2011,L4 2.4L,F4A51 / F4A42,Homologação SP III,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,9 LITROS
Diálise: 10,0 LITROS",Não possui acesso ao filtro.,Conector Universal,,https://drive.google.com/file/d/1aSjefTDNIZC0kSeahMeU_tPMBhgtThzj/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1307,TRUE
MITSUBISHI,ASX,2010-2013,L4 2.0L,JF011E / F1CJA / W1CJA,Homologação CVTF J1,"Parcial (Carter): 4,3 LITROS
Total para Nível: 8,1 LITROS
Diálise: 10,0 LITROS","OEM: 31728-1XZ0A /31728-1XFO3A
31726-1XF00
",Conector A60,,https://drive.google.com/file/d/1VyJ1eQ-JxT3juDXNH2JIjA6zvDqWwELE/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1032,TRUE
MITSUBISHI,ASX,2014-2017,L4 2.0L,JF011E / F1CJA / W1CJA,Homologação CVTF J4,"Parcial (Carter): 4,3 LITROS
Total para Nível: 8,1 LITROS
Diálise: 10,0 LITROS","OEM: 31728-1XZ0A /31728-1XFO3A
31726-1XF00
",Conector A60,,https://drive.google.com/file/d/1VyJ1eQ-JxT3juDXNH2JIjA6zvDqWwELE/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1325,TRUE
MITSUBISHI,LANCER,2011-2013,L4 2.0L,JF011E / F1CJA / W1CJA,Homologação CVTF J1,"Parcial (Carter): 4,3 LITROS
Total para Nível: 8,1 LITROS
Diálise: 10,0 LITROS","OEM: 31728-1XZ0A /31728-1XFO3A
31726-1XF00
",Conector A60,,https://drive.google.com/file/d/1VyJ1eQ-JxT3juDXNH2JIjA6zvDqWwELE/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/742,TRUE
